date,source,campaign,geo,tier,impressions,clicks,ctr,spend,cpc,registrations,ftd,c2r,r2d,ngr,cpa,roi_pct,fraud_clicks,fraud_regs,suspicious_ftd,approval_rate
2024-03-07,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,11365,225,0.0198,0.0,,68,24,0.3022,0.3529,1749.94,,,6,0,0,0.979
2024-03-07,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,1347,32,0.0238,0.0,,5,1,0.1562,0.2,17.46,,,0,0,0,0.977
2024-03-07,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,13196,173,0.0131,0.0,,38,14,0.2197,0.3684,1436.38,,,3,0,0,0.982
2024-03-07,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,27115,579,0.0214,0.0,,129,52,0.2228,0.4031,6258.89,,,17,0,0,0.984
2024-03-07,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,3483,61,0.0175,0.0,,12,4,0.1967,0.3333,81.5,,,0,0,0,0.982
2024-03-08,Facebook,FB_Sports_Banner,DE,T1,18144,445,0.0245,181.88,0.409,53,13,0.1191,0.2453,987.05,13.99,442.7,15,0,0,0.969
2024-03-08,Facebook,FB_Casino_CreativeA,BR,T2,21579,973,0.0451,69.35,0.071,106,28,0.1089,0.2642,1387.57,2.48,1900.8,36,0,0,0.969
2024-03-08,Facebook,FB_Sports_Banner,PL,T2,13416,481,0.0359,57.61,0.12,47,13,0.0977,0.2766,668.06,4.43,1059.6,20,0,0,0.964
2024-03-08,Facebook,FB_Casino_CreativeA,NG,T3,17427,685,0.0393,14.44,0.021,66,17,0.0964,0.2576,295.2,0.85,1944.3,11,0,0,0.97
2024-03-08,Facebook,FB_Casino_CreativeA,CA,T1,9938,257,0.0259,95.79,0.373,20,2,0.0778,0.1,123.27,47.9,28.7,10,0,0,0.973
2024-03-08,Facebook,FB_Casino_CreativeA,AU,T1,25068,1285,0.0513,199.2,0.155,105,26,0.0817,0.2476,2321.36,7.66,1065.3,37,0,0,0.969
2024-03-08,Facebook,FB_Casino_CreativeA,IN,T3,33469,786,0.0235,42.99,0.055,73,15,0.0929,0.2055,158.06,2.87,267.7,22,0,0,0.969
2024-03-08,Google_Search,GG_Casino_KW_Brand,DE,T1,28522,1216,0.0426,731.82,0.602,132,38,0.1086,0.2879,4187.14,19.26,472.2,9,0,0,0.988
2024-03-08,Google_Search,GG_Slots_KW_Generic,BR,T2,15126,647,0.0428,129.25,0.2,68,28,0.1051,0.4118,1258.2,4.62,873.5,4,0,0,0.991
2024-03-08,Google_Search,GG_Casino_KW_Brand,PL,T2,55082,1821,0.0331,589.38,0.324,263,89,0.1444,0.3384,4680.95,6.62,694.2,25,0,0,0.99
2024-03-08,Google_Search,GG_Sports_Betting,NG,T3,13668,520,0.038,36.97,0.071,44,14,0.0846,0.3182,391.01,2.64,957.6,6,0,0,0.989
2024-03-08,Google_Search,GG_Slots_KW_Generic,CA,T1,74032,3385,0.0457,1569.38,0.464,367,120,0.1084,0.327,11242.29,13.08,616.4,41,1,0,0.992
2024-03-08,Google_Search,GG_Sports_Betting,AU,T1,16449,399,0.0243,368.11,0.923,57,19,0.1429,0.3333,1611.42,19.37,337.8,5,0,0,0.988
2024-03-08,Google_Search,GG_Sports_Betting,IN,T3,17916,691,0.0386,64.04,0.093,127,37,0.1838,0.2913,467.5,1.73,630.0,5,0,0,0.989
2024-03-08,Push_Network,Push_Casino_Retarget,DE,T1,28732,754,0.0262,46.14,0.061,28,3,0.0371,0.1071,109.4,15.38,137.1,133,1,0,0.848
2024-03-08,Push_Network,Push_Casino_Retarget,BR,T2,17704,312,0.0176,11.11,0.036,7,1,0.0224,0.1429,15.86,11.11,42.8,58,0,0,0.844
2024-03-08,Push_Network,Push_Casino_Retarget,PL,T2,15179,342,0.0225,10.11,0.03,10,1,0.0292,0.1,11.49,10.11,13.6,63,0,0,0.88
2024-03-08,Push_Network,Push_Casino_Retarget,NG,T3,26795,480,0.0179,4.59,0.01,15,1,0.0312,0.0667,2.0,4.59,-56.4,82,0,0,0.852
2024-03-08,Push_Network,Push_iGaming_Broad,CA,T1,22241,408,0.0183,37.22,0.091,7,0,0.0172,0.0,0.0,,-100.0,35,0,0,0.878
2024-03-08,Push_Network,Push_Casino_Retarget,AU,T1,35656,378,0.0106,59.69,0.158,14,1,0.037,0.0714,29.0,59.69,-51.4,75,0,0,0.878
2024-03-08,Push_Network,Push_Casino_Retarget,IN,T3,16468,545,0.0331,4.16,0.008,22,2,0.0404,0.0909,4.0,2.08,-3.8,65,1,0,0.852
2024-03-08,Native_Ads,Native_Review_Article,DE,T1,36200,1014,0.028,213.51,0.211,59,12,0.0582,0.2034,671.3,17.79,214.4,52,1,0,0.937
2024-03-08,Native_Ads,Native_Bonus_Landing,BR,T2,65816,1488,0.0226,125.43,0.084,87,20,0.0585,0.2299,727.1,6.27,479.7,113,1,0,0.945
2024-03-08,Native_Ads,Native_Review_Article,PL,T2,36012,180,0.005,89.73,0.498,10,2,0.0556,0.2,66.72,44.87,-25.6,5,0,0,0.936
2024-03-08,Native_Ads,Native_Bonus_Landing,NG,T3,15754,339,0.0215,8.94,0.026,23,5,0.0678,0.2174,28.59,1.79,219.8,29,0,0,0.94
2024-03-08,Native_Ads,Native_Review_Article,CA,T1,22846,529,0.0232,112.9,0.213,31,5,0.0586,0.1613,314.31,22.58,178.4,44,0,0,0.931
2024-03-08,Native_Ads,Native_Bonus_Landing,AU,T1,47228,793,0.0168,231.15,0.291,45,10,0.0567,0.2222,575.96,23.12,149.2,31,0,0,0.932
2024-03-08,Native_Ads,Native_Bonus_Landing,IN,T3,14041,334,0.0238,10.56,0.032,28,3,0.0838,0.1071,25.74,3.52,143.7,10,0,0,0.947
2024-03-08,TikTok,TT_Sports_Short,DE,T1,10455,72,0.0069,67.79,0.942,3,0,0.0417,0.0,0.0,,-100.0,5,0,0,0.926
2024-03-08,TikTok,TT_Sports_Short,BR,T2,13592,355,0.0261,28.37,0.08,16,3,0.0451,0.1875,50.72,9.46,78.8,29,0,0,0.931
2024-03-08,TikTok,TT_Casino_UGC,PL,T2,49215,1388,0.0282,118.54,0.085,77,14,0.0555,0.1818,485.95,8.47,309.9,140,1,0,0.915
2024-03-08,TikTok,TT_Sports_Short,NG,T3,34046,727,0.0214,22.66,0.031,35,5,0.0481,0.1429,44.53,4.53,96.5,36,0,0,0.914
2024-03-08,TikTok,TT_Casino_UGC,CA,T1,26288,709,0.027,159.16,0.224,41,9,0.0578,0.2195,498.5,17.68,213.2,37,1,0,0.909
2024-03-08,TikTok,TT_Sports_Short,AU,T1,48395,1201,0.0248,250.16,0.208,57,6,0.0475,0.1053,313.46,41.69,25.3,93,1,0,0.916
2024-03-08,TikTok,TT_Sports_Short,IN,T3,14010,330,0.0236,12.98,0.039,20,3,0.0606,0.15,37.56,4.33,189.4,19,0,0,0.934
2024-03-08,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,21817,185,0.0085,0.0,,39,14,0.2108,0.359,1739.31,,,4,0,0,0.98
2024-03-08,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,13041,325,0.0249,0.0,,57,21,0.1754,0.3684,953.75,,,5,0,0,0.98
2024-03-08,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,18984,427,0.0225,0.0,,135,38,0.3162,0.2815,2312.96,,,5,0,0,0.977
2024-03-08,Affiliate_SEO,SEO_CasinoReview_DE,NG,T3,2652,49,0.0185,0.0,,13,4,0.2653,0.3077,56.49,,,0,0,0,0.98
2024-03-08,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,50177,1179,0.0235,0.0,,264,100,0.2239,0.3788,10315.44,,,30,1,0,0.979
2024-03-08,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,23210,640,0.0276,0.0,,155,54,0.2422,0.3484,5947.27,,,18,0,0,0.98
2024-03-08,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,4760,81,0.017,0.0,,17,5,0.2099,0.2941,70.97,,,1,0,0,0.976
2024-03-09,Facebook,FB_Casino_CreativeA,DE,T1,23832,780,0.0327,206.35,0.265,75,17,0.0962,0.2267,1359.19,12.14,558.7,15,0,0,0.97
2024-03-09,Facebook,FB_Sports_Banner,BR,T2,20582,696,0.0338,55.56,0.08,63,9,0.0905,0.1429,326.42,6.17,487.5,27,0,0,0.969
2024-03-09,Facebook,FB_Slots_Video,PL,T2,15261,555,0.0364,62.17,0.112,42,10,0.0757,0.2381,387.36,6.22,523.1,12,0,0,0.968
2024-03-09,Facebook,FB_Slots_Video,NG,T3,19604,491,0.025,15.25,0.031,41,11,0.0835,0.2683,189.57,1.39,1143.1,21,0,0,0.972
2024-03-09,Facebook,FB_Sports_Banner,CA,T1,22969,845,0.0368,237.07,0.281,71,23,0.084,0.3239,2051.84,10.31,765.5,16,0,0,0.969
2024-03-09,Facebook,FB_Sports_Banner,AU,T1,20385,589,0.0289,170.71,0.29,74,15,0.1256,0.2027,1238.02,11.38,625.2,9,0,0,0.974
2024-03-09,Facebook,FB_Sports_Banner,IN,T3,11115,406,0.0365,14.83,0.037,29,6,0.0714,0.2069,88.53,2.47,497.0,10,0,0,0.97
2024-03-09,Google_Search,GG_Slots_KW_Generic,DE,T1,28097,678,0.0241,636.22,0.938,87,31,0.1283,0.3563,3421.3,20.52,437.8,3,0,0,0.991
2024-03-09,Google_Search,GG_Casino_KW_Brand,BR,T2,19190,624,0.0325,140.93,0.226,95,31,0.1522,0.3263,1236.86,4.55,777.6,8,0,0,0.989
2024-03-09,Google_Search,GG_Sports_Betting,PL,T2,8937,326,0.0365,110.22,0.338,45,17,0.138,0.3778,866.85,6.48,686.5,4,0,0,0.989
2024-03-09,Google_Search,GG_Casino_KW_Brand,NG,T3,45906,1686,0.0367,111.85,0.066,274,93,0.1625,0.3394,1241.73,1.2,1010.2,9,1,0,0.989
2024-03-09,Google_Search,GG_Casino_KW_Brand,CA,T1,11317,382,0.0338,292.72,0.766,53,19,0.1387,0.3585,2007.26,15.41,585.7,4,0,0,0.989
2024-03-09,Google_Search,GG_Casino_KW_Brand,AU,T1,27875,796,0.0286,639.71,0.804,156,34,0.196,0.2179,3353.68,18.82,424.3,8,0,0,0.992
2024-03-09,Google_Search,GG_Casino_KW_Brand,IN,T3,18547,942,0.0508,70.14,0.074,146,33,0.155,0.226,304.32,2.13,333.9,5,0,0,0.989
2024-03-09,Push_Network,Push_iGaming_Broad,DE,T1,32155,981,0.0305,49.84,0.051,52,6,0.053,0.1154,196.64,8.31,294.5,192,2,0,0.86
2024-03-09,Push_Network,Push_Casino_Retarget,BR,T2,36880,1075,0.0291,19.05,0.018,38,4,0.0353,0.1053,90.2,4.76,373.5,134,1,0,0.846
2024-03-09,Push_Network,Push_Casino_Retarget,PL,T2,11467,248,0.0216,9.08,0.037,11,1,0.0444,0.0909,8.41,9.08,-7.4,30,0,0,0.873
2024-03-09,Push_Network,Push_iGaming_Broad,NG,T3,28054,516,0.0184,4.26,0.008,26,3,0.0504,0.1154,38.61,1.42,806.3,87,0,0,0.87
2024-03-09,Push_Network,Push_iGaming_Broad,CA,T1,52000,1520,0.0292,74.33,0.049,42,5,0.0276,0.119,63.89,14.87,-14.0,280,0,0,0.88
2024-03-09,Push_Network,Push_Casino_Retarget,AU,T1,40900,719,0.0176,62.51,0.087,22,3,0.0306,0.1364,52.83,20.84,-15.5,61,0,0,0.869
2024-03-09,Push_Network,Push_Casino_Retarget,IN,T3,18127,425,0.0234,3.84,0.009,21,1,0.0494,0.0476,5.56,3.84,44.8,35,0,0,0.839
2024-03-09,Native_Ads,Native_Bonus_Landing,DE,T1,19790,250,0.0126,92.91,0.372,13,2,0.052,0.1538,118.76,46.45,27.8,20,0,0,0.932
2024-03-09,Native_Ads,Native_Review_Article,BR,T2,33055,703,0.0213,65.29,0.093,43,7,0.0612,0.1628,134.3,9.33,105.7,58,0,0,0.93
2024-03-09,Native_Ads,Native_Bonus_Landing,PL,T2,20139,348,0.0173,49.45,0.142,21,3,0.0603,0.1429,91.04,16.48,84.1,12,0,0,0.933
2024-03-09,Native_Ads,Native_Bonus_Landing,NG,T3,32501,594,0.0183,14.21,0.024,45,6,0.0758,0.1333,55.49,2.37,290.5,19,0,0,0.935
2024-03-09,Native_Ads,Native_Review_Article,CA,T1,22247,431,0.0194,108.33,0.251,24,3,0.0557,0.125,155.31,36.11,43.4,22,0,0,0.948
2024-03-09,Native_Ads,Native_Review_Article,AU,T1,25094,336,0.0134,130.51,0.388,23,3,0.0685,0.1304,173.79,43.5,33.2,10,0,0,0.932
2024-03-09,Native_Ads,Native_Bonus_Landing,IN,T3,26518,454,0.0171,17.98,0.04,25,7,0.0551,0.28,14.0,2.57,-22.1,20,0,0,0.944
2024-03-09,TikTok,TT_Sports_Short,DE,T1,28259,483,0.0171,178.44,0.369,21,3,0.0435,0.1429,147.38,59.48,-17.4,30,0,0,0.909
2024-03-09,TikTok,TT_Sports_Short,BR,T2,33817,1131,0.0334,76.67,0.068,69,12,0.061,0.1739,249.7,6.39,225.7,49,1,0,0.922
2024-03-09,TikTok,TT_Casino_UGC,PL,T2,17033,316,0.0186,51.86,0.164,22,3,0.0696,0.1364,77.7,17.29,49.8,28,0,0,0.929
2024-03-09,TikTok,TT_Casino_UGC,NG,T3,19987,490,0.0245,10.94,0.022,25,4,0.051,0.16,8.0,2.73,-26.9,27,0,0,0.933
2024-03-09,TikTok,TT_Sports_Short,CA,T1,33265,834,0.0251,200.82,0.241,53,9,0.0635,0.1698,403.7,22.31,101.0,44,1,0,0.934
2024-03-09,TikTok,TT_Sports_Short,AU,T1,26173,600,0.0229,140.65,0.234,47,8,0.0783,0.1702,472.11,17.58,235.7,66,0,0,0.933
2024-03-09,TikTok,TT_Casino_UGC,IN,T3,24966,576,0.0231,23.29,0.04,26,4,0.0451,0.1538,8.0,5.82,-65.7,55,0,0,0.928
2024-03-09,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,63431,1304,0.0206,0.0,,253,81,0.194,0.3202,10480.54,,,34,1,0,0.983
2024-03-09,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,11375,221,0.0194,0.0,,52,15,0.2353,0.2885,773.06,,,6,0,0,0.984
2024-03-09,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,12976,236,0.0182,0.0,,44,11,0.1864,0.25,722.96,,,3,0,0,0.98
2024-03-09,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,4456,111,0.0249,0.0,,36,15,0.3243,0.4167,302.85,,,3,0,0,0.982
2024-03-09,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,18528,342,0.0185,0.0,,29,9,0.0848,0.3103,1049.82,,,9,0,0,0.98
2024-03-09,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,62757,2015,0.0321,0.0,,546,217,0.271,0.3974,22514.1,,,57,4,0,0.981
2024-03-09,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,3281,23,0.007,0.0,,5,1,0.2174,0.2,24.92,,,0,0,0,0.979
2024-03-10,Facebook,FB_Slots_Video,DE,T1,15243,736,0.0483,145.74,0.198,63,13,0.0856,0.2063,1186.19,11.21,713.9,17,0,0,0.964
2024-03-10,Facebook,FB_Casino_CreativeA,BR,T2,44639,1629,0.0365,142.07,0.087,163,43,0.1001,0.2638,1376.1,3.3,868.6,61,0,0,0.975
2024-03-10,Facebook,FB_Casino_CreativeA,PL,T2,13737,521,0.0379,60.5,0.116,57,10,0.1094,0.1754,434.33,6.05,617.9,13,0,0,0.967
2024-03-10,Facebook,FB_Sports_Banner,NG,T3,20741,761,0.0367,16.16,0.021,71,21,0.0933,0.2958,252.93,0.77,1465.2,20,0,0,0.969
2024-03-10,Facebook,FB_Slots_Video,CA,T1,42629,1408,0.033,364.71,0.259,137,34,0.0973,0.2482,2471.98,10.73,577.8,47,0,0,0.965
2024-03-10,Facebook,FB_Slots_Video,AU,T1,16229,276,0.017,136.04,0.493,29,7,0.1051,0.2414,567.97,19.43,317.5,9,0,0,0.967
2024-03-10,Facebook,FB_Casino_CreativeA,IN,T3,25325,1201,0.0474,38.95,0.032,102,25,0.0849,0.2451,625.07,1.56,1504.8,49,0,0,0.97
2024-03-10,Google_Search,GG_Casino_KW_Brand,DE,T1,48947,1880,0.0384,1411.11,0.751,277,94,0.1473,0.3394,10142.52,15.01,618.8,12,0,0,0.988
2024-03-10,Google_Search,GG_Slots_KW_Generic,BR,T2,39891,1962,0.0492,372.94,0.19,310,104,0.158,0.3355,4863.31,3.59,1204.0,16,1,0,0.991
2024-03-10,Google_Search,GG_Casino_KW_Brand,PL,T2,27164,934,0.0344,276.14,0.296,134,35,0.1435,0.2612,1347.08,7.89,387.8,13,0,0,0.992
2024-03-10,Google_Search,GG_Slots_KW_Generic,NG,T3,18252,733,0.0402,38.88,0.053,110,39,0.1501,0.3545,533.39,1.0,1271.9,10,0,0,0.992
2024-03-10,Google_Search,GG_Casino_KW_Brand,CA,T1,20537,844,0.0411,498.11,0.59,148,26,0.1754,0.1757,2540.64,19.16,410.1,5,0,0,0.989
2024-03-10,Google_Search,GG_Slots_KW_Generic,AU,T1,54177,2176,0.0402,1239.9,0.57,448,135,0.2059,0.3013,12752.64,9.18,928.5,27,1,0,0.99
2024-03-10,Google_Search,GG_Sports_Betting,IN,T3,17780,518,0.0291,63.68,0.123,48,14,0.0927,0.2917,251.24,4.55,294.5,3,0,0,0.991
2024-03-10,Push_Network,Push_Casino_Retarget,DE,T1,17795,374,0.021,28.21,0.075,18,2,0.0481,0.1111,66.32,14.11,135.1,32,0,0,0.862
2024-03-10,Push_Network,Push_Casino_Retarget,BR,T2,19073,416,0.0218,12.19,0.029,16,1,0.0385,0.0625,2.0,12.19,-83.6,39,0,0,0.884
2024-03-10,Push_Network,Push_iGaming_Broad,PL,T2,42908,914,0.0213,32.24,0.035,46,6,0.0503,0.1304,227.65,5.37,606.1,79,2,0,0.888
2024-03-10,Push_Network,Push_iGaming_Broad,NG,T3,33326,504,0.0151,4.65,0.009,18,2,0.0357,0.1111,4.0,2.33,-14.0,44,0,0,0.853
2024-03-10,Push_Network,Push_Casino_Retarget,CA,T1,29313,421,0.0144,42.03,0.1,18,2,0.0428,0.1111,83.89,21.02,99.6,57,0,0,0.841
2024-03-10,Push_Network,Push_iGaming_Broad,AU,T1,30085,150,0.005,41.53,0.277,5,0,0.0333,0.0,0.0,,-100.0,17,0,0,0.877
2024-03-10,Push_Network,Push_iGaming_Broad,IN,T3,38192,553,0.0145,9.23,0.017,25,2,0.0452,0.08,4.0,4.62,-56.7,77,1,0,0.882
2024-03-10,Native_Ads,Native_Review_Article,DE,T1,32360,675,0.0209,180.06,0.267,45,6,0.0667,0.1333,357.23,30.01,98.4,41,0,0,0.948
2024-03-10,Native_Ads,Native_Review_Article,BR,T2,24012,473,0.0197,40.65,0.086,36,5,0.0761,0.1389,193.58,8.13,376.2,23,0,0,0.937
2024-03-10,Native_Ads,Native_Bonus_Landing,PL,T2,10575,93,0.0088,25.65,0.276,9,2,0.0968,0.2222,42.29,12.82,64.9,7,0,0,0.942
2024-03-10,Native_Ads,Native_Bonus_Landing,NG,T3,28700,393,0.0137,15.02,0.038,20,4,0.0509,0.2,69.52,3.75,362.8,12,0,0,0.938
2024-03-10,Native_Ads,Native_Bonus_Landing,CA,T1,28005,207,0.0074,148.47,0.717,14,2,0.0676,0.1429,122.83,74.23,-17.3,8,0,0,0.951
2024-03-10,Native_Ads,Native_Bonus_Landing,AU,T1,22096,399,0.0181,94.82,0.238,25,7,0.0627,0.28,433.51,13.55,357.2,23,0,0,0.941
2024-03-10,Native_Ads,Native_Bonus_Landing,IN,T3,35983,624,0.0173,29.53,0.047,53,11,0.0849,0.2075,111.63,2.68,278.0,44,1,0,0.944
2024-03-10,TikTok,TT_Casino_UGC,DE,T1,26391,554,0.021,148.74,0.268,43,7,0.0776,0.1628,272.18,21.25,83.0,59,1,0,0.904
2024-03-10,TikTok,TT_Casino_UGC,BR,T2,35747,683,0.0191,83.78,0.123,39,7,0.0571,0.1795,227.77,11.97,171.9,46,0,0,0.907
2024-03-10,TikTok,TT_Casino_UGC,PL,T2,26695,458,0.0172,81.76,0.179,30,5,0.0655,0.1667,100.44,16.35,22.8,35,0,0,0.926
2024-03-10,TikTok,TT_Casino_UGC,NG,T3,57616,546,0.0095,31.44,0.058,30,3,0.0549,0.1,31.07,10.48,-1.2,51,1,0,0.904
2024-03-10,TikTok,TT_Sports_Short,CA,T1,9208,191,0.0207,60.34,0.316,13,1,0.0681,0.0769,60.5,60.34,0.3,14,0,0,0.932
2024-03-10,TikTok,TT_Casino_UGC,AU,T1,29189,728,0.0249,158.45,0.218,50,9,0.0687,0.18,363.83,17.61,129.6,51,0,0,0.933
2024-03-10,TikTok,TT_Sports_Short,IN,T3,14409,273,0.0189,11.45,0.042,22,2,0.0806,0.0909,26.56,5.72,132.0,27,0,0,0.908
2024-03-10,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,43959,1152,0.0262,0.0,,303,98,0.263,0.3234,12527.06,,,15,1,0,0.984
2024-03-10,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,18438,404,0.0219,0.0,,80,40,0.198,0.5,1743.35,,,11,0,0,0.976
2024-03-10,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,6570,168,0.0256,0.0,,52,19,0.3095,0.3654,1316.63,,,4,0,0,0.978
2024-03-10,Affiliate_SEO,SEO_CasinoReview_DE,NG,T3,4625,69,0.0149,0.0,,15,8,0.2174,0.5333,254.83,,,1,0,0,0.979
2024-03-10,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,40980,896,0.0219,0.0,,144,65,0.1607,0.4514,6779.05,,,9,1,0,0.978
2024-03-10,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,10628,94,0.0088,0.0,,20,6,0.2128,0.3,649.63,,,2,0,0,0.982
2024-03-10,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,1073,36,0.0336,0.0,,8,2,0.2222,0.25,9.05,,,0,0,0,0.983
2024-03-11,Facebook,FB_Casino_CreativeA,DE,T1,13836,515,0.0372,155.03,0.301,40,4,0.0777,0.1,276.73,38.76,78.5,15,0,0,0.975
2024-03-11,Facebook,FB_Sports_Banner,BR,T2,16709,499,0.0299,52.02,0.104,67,14,0.1343,0.209,213.77,3.72,310.9,12,0,0,0.975
2024-03-11,Facebook,FB_Sports_Banner,PL,T2,27039,622,0.023,109.34,0.176,63,13,0.1013,0.2063,500.1,8.41,357.4,19,0,0,0.975
2024-03-11,Facebook,FB_Sports_Banner,NG,T3,13998,572,0.0409,12.55,0.022,35,6,0.0612,0.1714,102.59,2.09,717.5,25,0,0,0.965
2024-03-11,Facebook,FB_Slots_Video,CA,T1,11738,392,0.0334,120.9,0.308,43,12,0.1097,0.2791,883.61,10.08,630.9,6,0,0,0.965
2024-03-11,Facebook,FB_Casino_CreativeA,AU,T1,32996,1293,0.0392,264.62,0.205,121,30,0.0936,0.2479,1998.65,8.82,655.3,33,0,0,0.971
2024-03-11,Facebook,FB_Slots_Video,IN,T3,32947,1414,0.0429,44.81,0.032,145,27,0.1025,0.1862,506.74,1.66,1030.9,51,1,0,0.968
2024-03-11,Google_Search,GG_Casino_KW_Brand,DE,T1,21250,517,0.0243,509.31,0.985,92,17,0.1779,0.1848,1978.92,29.96,288.5,7,0,0,0.99
2024-03-11,Google_Search,GG_Casino_KW_Brand,BR,T2,26378,871,0.033,237.29,0.272,88,22,0.101,0.25,928.23,10.79,291.2,12,0,0,0.989
2024-03-11,Google_Search,GG_Casino_KW_Brand,PL,T2,21984,800,0.0364,252.3,0.315,114,42,0.1425,0.3684,2174.16,6.01,761.7,7,0,0,0.989
2024-03-11,Google_Search,GG_Casino_KW_Brand,NG,T3,30237,1267,0.0419,64.36,0.051,187,55,0.1476,0.2941,517.33,1.17,703.8,7,0,0,0.992
2024-03-11,Google_Search,GG_Slots_KW_Generic,CA,T1,11874,358,0.0301,302.75,0.846,74,22,0.2067,0.2973,1882.88,13.76,521.9,4,0,0,0.989
2024-03-11,Google_Search,GG_Casino_KW_Brand,AU,T1,20082,761,0.0379,413.82,0.544,125,51,0.1643,0.408,3783.72,8.11,814.3,6,0,0,0.988
2024-03-11,Google_Search,GG_Casino_KW_Brand,IN,T3,12802,370,0.0289,51.85,0.14,64,17,0.173,0.2656,283.5,3.05,446.8,4,0,0,0.992
2024-03-11,Push_Network,Push_Casino_Retarget,DE,T1,19298,501,0.026,29.79,0.059,25,2,0.0499,0.08,83.25,14.89,179.5,67,1,0,0.88
2024-03-11,Push_Network,Push_iGaming_Broad,BR,T2,25992,667,0.0257,16.59,0.025,31,3,0.0465,0.0968,11.56,5.53,-30.3,80,1,0,0.878
2024-03-11,Push_Network,Push_iGaming_Broad,PL,T2,41510,945,0.0228,30.86,0.033,43,2,0.0455,0.0465,48.76,15.43,58.0,171,2,0,0.86
2024-03-11,Push_Network,Push_iGaming_Broad,NG,T3,28361,522,0.0184,4.65,0.009,22,2,0.0421,0.0909,4.0,2.33,-14.0,52,0,0,0.836
2024-03-11,Push_Network,Push_iGaming_Broad,CA,T1,28454,547,0.0192,41.54,0.076,18,2,0.0329,0.1111,51.97,20.77,25.1,54,0,0,0.847
2024-03-11,Push_Network,Push_Casino_Retarget,AU,T1,19400,331,0.0171,28.7,0.087,14,1,0.0423,0.0714,27.6,28.7,-3.8,31,0,0,0.876
2024-03-11,Push_Network,Push_iGaming_Broad,IN,T3,27807,423,0.0152,7.05,0.017,19,2,0.0449,0.1053,12.0,3.52,70.2,68,0,0,0.853
2024-03-11,Native_Ads,Native_Review_Article,DE,T1,17038,366,0.0215,94.5,0.258,31,6,0.0847,0.1935,372.23,15.75,293.9,23,0,0,0.93
2024-03-11,Native_Ads,Native_Review_Article,BR,T2,21778,295,0.0135,32.96,0.112,21,3,0.0712,0.1429,55.79,10.99,69.3,11,0,0,0.949
2024-03-11,Native_Ads,Native_Bonus_Landing,PL,T2,66982,2060,0.0308,168.43,0.082,168,37,0.0816,0.2202,952.49,4.55,465.5,76,3,0,0.929
2024-03-11,Native_Ads,Native_Bonus_Landing,NG,T3,27412,392,0.0143,11.66,0.03,24,3,0.0612,0.125,44.26,3.89,279.6,19,0,0,0.949
2024-03-11,Native_Ads,Native_Bonus_Landing,CA,T1,16609,152,0.0092,78.4,0.516,9,2,0.0592,0.2222,129.92,39.2,65.7,12,0,0,0.929
2024-03-11,Native_Ads,Native_Bonus_Landing,AU,T1,29031,570,0.0196,145.95,0.256,47,8,0.0825,0.1702,515.11,18.24,252.9,20,0,0,0.941
2024-03-11,Native_Ads,Native_Review_Article,IN,T3,30530,930,0.0305,21.58,0.023,61,6,0.0656,0.0984,92.78,3.6,329.9,80,1,0,0.947
2024-03-11,TikTok,TT_Sports_Short,DE,T1,32518,814,0.025,211.18,0.259,67,9,0.0823,0.1343,498.92,23.46,136.3,59,1,0,0.924
2024-03-11,TikTok,TT_Casino_UGC,BR,T2,24859,721,0.029,53.76,0.075,54,8,0.0749,0.1481,79.42,6.72,47.7,47,1,0,0.92
2024-03-11,TikTok,TT_Casino_UGC,PL,T2,28690,756,0.0264,80.32,0.106,45,8,0.0595,0.1778,196.42,10.04,144.5,62,0,0,0.931
2024-03-11,TikTok,TT_Casino_UGC,NG,T3,18427,473,0.0257,11.84,0.025,24,3,0.0507,0.125,6.0,3.95,-49.3,21,0,0,0.916
2024-03-11,TikTok,TT_Casino_UGC,CA,T1,23444,409,0.0174,139.01,0.34,25,3,0.0611,0.12,161.35,46.34,16.1,20,0,0,0.917
2024-03-11,TikTok,TT_Casino_UGC,AU,T1,19000,300,0.0158,95.36,0.318,22,4,0.0733,0.1818,190.92,23.84,100.2,25,0,0,0.914
