player_id,source,geo,deposit_date,deposit_num,amount,is_ftd,days_since_ftd
P0036715,Affiliate_SEO,DE,2024-03-10,2,127.9,0,18
P0036715,Affiliate_SEO,DE,2024-03-14,3,60.33,0,22
P0093026,Affiliate_SEO,DE,2024-05-10,1,84.06,1,0
P0118464,Google_Search,PL,2024-06-13,1,36.24,1,0
P0118464,Google_Search,PL,2024-06-17,2,93.43,0,4
P0118464,Google_Search,PL,2024-06-19,3,31.86,0,6
P0118464,Google_Search,PL,2024-06-21,4,41.32,0,8
P0083159,Facebook,IN,2024-04-25,1,20.11,1,0
P0083159,Facebook,IN,2024-04-27,2,16.75,0,2
P0097911,Google_Search,CA,2024-05-19,1,101.05,1,0
P0097911,Google_Search,CA,2024-06-12,2,47.97,0,24
P0011573,Affiliate_SEO,PL,2024-01-22,1,32.33,1,0
P0011573,Affiliate_SEO,PL,2024-01-25,2,30.43,0,3
P0010313,Facebook,BR,2024-01-15,1,33.77,1,0
P0126522,Google_Search,IN,2024-06-26,1,11.8,1,0
P0023047,Google_Search,IN,2024-02-06,1,11.01,1,0
P0023047,Google_Search,IN,2024-02-16,2,16.39,0,10
P0080474,Push_Network,IN,2024-04-24,1,6.7,1,0
P0003223,Affiliate_SEO,DE,2024-01-09,1,118.63,1,0
P0100717,Facebook,DE,2024-05-22,1,68.43,1,0
P0098586,Google_Search,BR,2024-05-19,1,26.0,1,0
P0030048,Google_Search,PL,2024-02-18,1,38.49,1,0
P0106067,Push_Network,PL,2024-05-28,1,42.0,1,0
P0082111,Native_Ads,IN,2024-04-24,1,8.04,1,0
P0045174,Google_Search,DE,2024-03-07,1,35.83,1,0
P0082137,TikTok,NG,2024-04-25,1,8.89,1,0
P0018851,Google_Search,IN,2024-01-27,1,20.19,1,0
P0047138,Google_Search,DE,2024-03-08,1,99.29,1,0
P0047138,Google_Search,DE,2024-03-09,2,108.2,0,1
P0047138,Google_Search,DE,2024-03-21,3,84.32,0,13
P0000675,Affiliate_SEO,AU,2024-01-03,1,190.02,1,0
P0133598,Facebook,PL,2024-07-03,1,28.69,1,0
P0115690,Google_Search,DE,2024-06-10,1,96.01,1,0
P0115690,Google_Search,DE,2024-06-13,2,80.62,0,3
P0088622,Facebook,DE,2024-05-06,1,162.35,1,0
P0090155,Affiliate_SEO,CA,2024-05-05,1,45.18,1,0
P0090155,Affiliate_SEO,CA,2024-05-11,2,57.96,0,6
P0057672,Google_Search,BR,2024-03-20,1,26.42,1,0
P0102432,Google_Search,BR,2024-05-22,1,34.13,1,0
P0085263,Facebook,AU,2024-04-30,1,128.27,1,0
P0001247,Affiliate_SEO,BR,2024-01-08,1,44.18,1,0
P0064146,Native_Ads,BR,2024-03-28,1,54.81,1,0
P0034051,Google_Search,PL,2024-02-24,1,36.95,1,0
P0033117,Facebook,NG,2024-02-16,1,27.1,1,0
P0011470,Affiliate_SEO,DE,2024-01-21,1,65.31,1,0
P0090190,Affiliate_SEO,IN,2024-05-05,1,16.24,1,0
P0090190,Affiliate_SEO,IN,2024-05-15,2,15.02,0,10
P0090190,Affiliate_SEO,IN,2024-05-24,3,15.95,0,19
P0090190,Affiliate_SEO,IN,2024-05-29,4,7.98,0,24
P0090190,Affiliate_SEO,IN,2024-06-26,5,16.71,0,52
P0068211,Google_Search,DE,2024-04-03,1,67.2,1,0
P0068211,Google_Search,DE,2024-04-04,2,153.75,0,1
P0068211,Google_Search,DE,2024-04-05,3,57.87,0,2
P0007428,Google_Search,DE,2024-01-13,1,81.69,1,0
P0007782,Affiliate_SEO,CA,2024-01-14,1,81.21,1,0
P0007782,Affiliate_SEO,CA,2024-01-16,2,82.18,0,2
P0007782,Affiliate_SEO,CA,2024-01-22,3,64.5,0,8
P0067235,TikTok,IN,2024-04-03,1,17.04,1,0
P0058222,Facebook,CA,2024-03-25,1,24.34,1,0
P0093723,TikTok,IN,2024-05-12,1,21.9,1,0
P0075263,Google_Search,CA,2024-04-15,1,58.82,1,0
P0097000,Google_Search,PL,2024-05-13,1,73.27,1,0
P0096226,Google_Search,DE,2024-05-16,1,148.56,1,0
P0049619,Native_Ads,AU,2024-03-11,1,46.11,1,0
P0075556,Native_Ads,PL,2024-04-18,1,85.68,1,0
P0075556,Native_Ads,PL,2024-05-02,2,48.54,0,14
P0039188,Facebook,DE,2024-02-28,1,68.86,1,0
P0039188,Facebook,DE,2024-03-04,2,87.74,0,5
P0060677,Google_Search,PL,2024-03-30,1,35.37,1,0
P0025970,Affiliate_SEO,CA,2024-02-10,1,115.23,1,0
P0065034,Affiliate_SEO,AU,2024-04-01,1,68.44,1,0
P0065034,Affiliate_SEO,AU,2024-04-03,2,54.14,0,2
P0065034,Affiliate_SEO,AU,2024-04-04,3,40.47,0,3
P0036193,Facebook,NG,2024-02-23,1,17.1,1,0
P0016592,Affiliate_SEO,AU,2024-01-28,1,66.85,1,0
P0016592,Affiliate_SEO,AU,2024-01-29,2,38.11,0,1
P0016592,Affiliate_SEO,AU,2024-02-04,3,105.61,0,7
P0124716,Native_Ads,CA,2024-06-21,1,67.66,1,0
P0013525,Google_Search,NG,2024-01-22,1,14.35,1,0
P0013525,Google_Search,NG,2024-02-02,2,7.45,0,11
P0036010,Affiliate_SEO,CA,2024-02-25,1,66.16,1,0
P0016423,Native_Ads,DE,2024-01-30,1,114.99,1,0
P0017169,Google_Search,IN,2024-01-27,1,15.68,1,0
P0017169,Google_Search,IN,2024-01-30,2,15.85,0,3
P0017169,Google_Search,IN,2024-02-11,3,13.85,0,15
P0106575,Facebook,IN,2024-05-28,1,5.13,1,0
P0030465,Facebook,AU,2024-02-17,1,71.97,1,0
P0077216,Affiliate_SEO,CA,2024-04-20,1,59.67,1,0
P0102749,Native_Ads,NG,2024-05-22,1,16.44,1,0
P0057498,Facebook,BR,2024-03-22,1,62.41,1,0
P0069245,Affiliate_SEO,PL,2024-04-07,1,31.37,1,0
P0108554,Affiliate_SEO,AU,2024-05-27,1,64.38,1,0
P0108554,Affiliate_SEO,AU,2024-06-17,2,142.49,0,21
P0105950,Google_Search,CA,2024-05-25,1,80.33,1,0
P0024763,Facebook,BR,2024-02-05,1,37.0,1,0
P0024763,Facebook,BR,2024-02-15,2,57.73,0,10
P0024763,Facebook,BR,2024-02-29,3,29.67,0,24
P0024763,Facebook,BR,2024-03-05,4,8.72,0,29
P0024763,Facebook,BR,2024-03-06,5,38.0,0,30
P0024763,Facebook,BR,2024-03-07,6,32.81,0,31
P0086845,Google_Search,AU,2024-05-05,1,64.02,1,0
P0053723,Affiliate_SEO,CA,2024-03-18,1,136.01,1,0
P0053723,Affiliate_SEO,CA,2024-03-20,2,140.3,0,2
P0053723,Affiliate_SEO,CA,2024-03-22,3,109.81,0,4
P0057407,Affiliate_SEO,CA,2024-03-23,1,77.76,1,0
P0057407,Affiliate_SEO,CA,2024-03-28,2,84.8,0,5
P0057407,Affiliate_SEO,CA,2024-04-11,3,90.56,0,19
P0053248,Facebook,BR,2024-03-14,1,19.12,1,0
P0031242,Google_Search,AU,2024-02-14,1,38.71,1,0
P0037241,Google_Search,AU,2024-02-25,1,137.35,1,0
P0058304,Google_Search,DE,2024-03-26,1,54.71,1,0
P0116174,Affiliate_SEO,CA,2024-06-10,1,195.72,1,0
P0116174,Affiliate_SEO,CA,2024-06-14,2,59.03,0,4
P0116174,Affiliate_SEO,CA,2024-06-16,3,107.63,0,6
P0064248,Affiliate_SEO,CA,2024-03-30,1,55.99,1,0
P0050222,Google_Search,DE,2024-03-14,1,94.56,1,0
P0050222,Google_Search,DE,2024-03-15,2,80.05,0,1
P0050222,Google_Search,DE,2024-03-24,3,100.49,0,10
P0017270,TikTok,IN,2024-01-26,1,11.96,1,0
P0116871,Facebook,PL,2024-06-12,1,43.29,1,0
P0133355,TikTok,PL,2024-07-01,1,101.09,1,0
P0015139,TikTok,DE,2024-01-27,1,94.88,1,0
P0045948,Google_Search,NG,2024-03-07,1,12.94,1,0
P0031307,Push_Network,DE,2024-02-14,1,139.53,1,0
P0097175,Google_Search,CA,2024-05-17,1,49.67,1,0
P0046244,Affiliate_SEO,CA,2024-03-08,1,38.05,1,0
P0046244,Affiliate_SEO,CA,2024-03-09,2,129.61,0,1
P0046244,Affiliate_SEO,CA,2024-03-13,3,41.45,0,5
P0028073,Affiliate_SEO,CA,2024-02-10,1,62.8,1,0
P0028073,Affiliate_SEO,CA,2024-03-03,2,84.36,0,22
P0028073,Affiliate_SEO,CA,2024-03-04,3,53.88,0,23
P0082836,Affiliate_SEO,DE,2024-04-25,1,71.0,1,0
P0060757,Google_Search,NG,2024-03-24,1,13.16,1,0
P0054764,Google_Search,NG,2024-03-21,1,19.18,1,0
P0129103,Native_Ads,CA,2024-06-25,1,87.83,1,0
P0070842,Google_Search,NG,2024-04-08,1,20.02,1,0
P0118484,Google_Search,PL,2024-06-15,1,35.8,1,0
P0118484,Google_Search,PL,2024-06-24,2,39.14,0,9
P0118484,Google_Search,PL,2024-06-25,3,44.64,0,10
P0118484,Google_Search,PL,2024-06-27,4,22.48,0,12
P0038126,Google_Search,NG,2024-02-26,1,15.49,1,0
P0038126,Google_Search,NG,2024-03-02,2,6.3,0,5
P0013757,Affiliate_SEO,CA,2024-01-23,1,105.46,1,0
P0031353,Native_Ads,IN,2024-02-15,1,19.98,1,0
P0101194,Native_Ads,IN,2024-05-24,1,12.03,1,0
P0106726,Google_Search,PL,2024-05-26,1,26.74,1,0
P0092290,Native_Ads,BR,2024-05-11,1,23.06,1,0
P0034206,Google_Search,IN,2024-02-23,1,7.51,1,0
P0034206,Google_Search,IN,2024-02-24,2,9.62,0,1
P0034206,Google_Search,IN,2024-02-25,3,26.23,0,2
P0132976,Google_Search,DE,2024-07-01,1,20.71,1,0
P0077318,Affiliate_SEO,AU,2024-04-19,1,131.26,1,0
P0133969,Native_Ads,CA,2024-07-04,1,42.35,1,0
P0117699,Google_Search,BR,2024-06-11,1,30.59,1,0
P0122302,Facebook,PL,2024-06-21,1,117.03,1,0
P0122302,Facebook,PL,2024-06-29,2,32.98,0,8
P0126517,Google_Search,IN,2024-06-24,1,9.16,1,0
P0126517,Google_Search,IN,2024-06-26,2,12.64,0,2
P0126517,Google_Search,IN,2024-06-27,3,20.13,0,3
P0058043,Affiliate_SEO,DE,2024-03-26,1,361.72,1,0
P0081704,Google_Search,BR,2024-04-24,1,29.55,1,0
P0081704,Google_Search,BR,2024-04-29,2,29.25,0,5
P0132454,Google_Search,AU,2024-07-03,1,71.63,1,0
P0016930,Google_Search,NG,2024-01-27,1,13.11,1,0
P0016930,Google_Search,NG,2024-02-19,2,8.51,0,23
P0117088,Google_Search,NG,2024-06-13,1,22.69,1,0
P0117088,Google_Search,NG,2024-06-20,2,9.01,0,7
P0117088,Google_Search,NG,2024-06-24,3,21.86,0,11
P0012805,Google_Search,IN,2024-01-21,1,22.03,1,0
P0012805,Google_Search,IN,2024-01-24,2,16.66,0,3
P0012805,Google_Search,IN,2024-01-26,3,8.25,0,5
P0012805,Google_Search,IN,2024-02-01,4,30.52,0,11
P0120694,Google_Search,IN,2024-06-16,1,13.0,1,0
P0111891,Facebook,AU,2024-06-07,1,123.62,1,0
P0050037,Facebook,BR,2024-03-17,1,54.88,1,0
P0054496,Facebook,PL,2024-03-21,1,39.44,1,0
P0054496,Facebook,PL,2024-04-01,2,21.38,0,11
P0133732,Google_Search,DE,2024-07-07,1,174.03,1,0
P0118031,TikTok,IN,2024-06-13,1,7.08,1,0
P0118031,TikTok,IN,2024-06-16,2,13.35,0,3
P0120778,Native_Ads,AU,2024-06-17,1,36.69,1,0
P0113098,Google_Search,IN,2024-06-03,1,20.7,1,0
P0029563,Native_Ads,NG,2024-02-11,1,15.99,1,0
P0056929,Google_Search,BR,2024-03-19,1,30.83,1,0
P0056929,Google_Search,BR,2024-03-20,2,14.93,0,1
P0056929,Google_Search,BR,2024-03-21,3,30.46,0,2
P0011943,Google_Search,PL,2024-01-23,1,23.64,1,0
P0057973,Affiliate_SEO,DE,2024-03-25,1,65.8,1,0
P0057973,Affiliate_SEO,DE,2024-04-02,2,112.87,0,8
P0061226,Affiliate_SEO,AU,2024-03-30,1,55.58,1,0
P0105287,Affiliate_SEO,AU,2024-05-28,1,58.78,1,0
P0105287,Affiliate_SEO,AU,2024-06-03,2,106.62,0,6
P0020175,Google_Search,BR,2024-02-04,1,60.81,1,0
P0033071,Facebook,DE,2024-02-19,1,48.14,1,0
P0038190,Google_Search,AU,2024-02-26,1,75.9,1,0
P0038190,Google_Search,AU,2024-02-27,2,42.6,0,1
P0038190,Google_Search,AU,2024-03-04,3,44.69,0,7
P0038190,Google_Search,AU,2024-03-05,4,54.4,0,8
P0038190,Google_Search,AU,2024-03-23,5,178.4,0,26
P0029414,Google_Search,AU,2024-02-12,1,113.63,1,0
P0029414,Google_Search,AU,2024-02-16,2,91.21,0,4
P0029414,Google_Search,AU,2024-02-22,3,154.65,0,10
P0104165,Google_Search,NG,2024-05-25,1,5.0,1,0
P0091521,Google_Search,IN,2024-05-10,1,12.34,1,0
P0045391,Google_Search,IN,2024-03-05,1,6.31,1,0
P0081563,Facebook,AU,2024-04-25,1,73.85,1,0
P0033595,Affiliate_SEO,CA,2024-02-20,1,179.62,1,0
P0033595,Affiliate_SEO,CA,2024-03-12,2,74.07,0,21
P0075636,TikTok,PL,2024-04-19,1,26.5,1,0
P0013701,Affiliate_SEO,BR,2024-01-23,1,22.87,1,0
P0007188,Affiliate_SEO,PL,2024-01-15,1,58.03,1,0
P0129578,Google_Search,BR,2024-06-29,1,74.53,1,0
P0084845,Google_Search,IN,2024-04-27,1,37.06,1,0
P0069570,Google_Search,PL,2024-04-06,1,64.26,1,0
P0069570,Google_Search,PL,2024-04-08,2,47.85,0,2
P0036298,Google_Search,DE,2024-02-25,1,54.14,1,0
P0065418,Google_Search,NG,2024-04-04,1,13.28,1,0
P0065418,Google_Search,NG,2024-04-06,2,7.81,0,2
P0065418,Google_Search,NG,2024-04-16,3,8.41,0,12
P0052295,Affiliate_SEO,DE,2024-03-18,1,194.09,1,0
P0021116,TikTok,IN,2024-02-04,1,13.15,1,0
P0021116,TikTok,IN,2024-02-05,2,32.84,0,1
P0022532,Native_Ads,DE,2024-02-06,1,61.52,1,0
P0054023,Google_Search,PL,2024-03-22,1,30.78,1,0
P0054023,Google_Search,PL,2024-04-09,2,36.55,0,18
P0039486,Google_Search,IN,2024-02-27,1,15.71,1,0
P0042259,Google_Search,PL,2024-03-05,1,28.8,1,0
P0024222,Google_Search,PL,2024-02-06,1,36.53,1,0
P0024222,Google_Search,PL,2024-02-07,2,20.55,0,1
P0024222,Google_Search,PL,2024-02-08,3,52.99,0,2
P0060933,Native_Ads,DE,2024-03-30,1,93.18,1,0
P0092519,Affiliate_SEO,CA,2024-05-10,1,43.21,1,0
P0092519,Affiliate_SEO,CA,2024-05-12,2,106.69,0,2
P0077309,Affiliate_SEO,AU,2024-04-21,1,38.32,1,0
P0077309,Affiliate_SEO,AU,2024-04-28,2,35.2,0,7
P0077309,Affiliate_SEO,AU,2024-05-08,3,37.72,0,17
P0077309,Affiliate_SEO,AU,2024-05-12,4,48.82,0,21
P0077309,Affiliate_SEO,AU,2024-05-23,5,119.79,0,32
P0015885,Native_Ads,NG,2024-01-29,1,20.69,1,0
P0015885,Native_Ads,NG,2024-01-30,2,10.1,0,1
P0015885,Native_Ads,NG,2024-01-31,3,9.25,0,2
P0015885,Native_Ads,NG,2024-02-01,4,6.74,0,3
P0096210,Google_Search,DE,2024-05-14,1,451.9,1,0
P0096210,Google_Search,DE,2024-05-15,2,49.48,0,1
P0096210,Google_Search,DE,2024-06-02,3,59.31,0,19
P0102135,Affiliate_SEO,AU,2024-05-18,1,90.27,1,0
P0102135,Affiliate_SEO,AU,2024-06-04,2,70.11,0,17
P0018587,Facebook,DE,2024-01-30,1,103.05,1,0
P0103863,Affiliate_SEO,CA,2024-05-25,1,207.9,1,0
P0084486,Affiliate_SEO,AU,2024-04-27,1,77.38,1,0
P0066148,Google_Search,CA,2024-03-31,1,172.58,1,0
P0066148,Google_Search,CA,2024-04-01,2,89.24,0,1
P0091540,Google_Search,IN,2024-05-04,1,23.85,1,0
P0067745,Google_Search,CA,2024-04-05,1,144.43,1,0
P0067745,Google_Search,CA,2024-04-12,2,43.03,0,7
P0031551,Facebook,BR,2024-02-15,1,21.11,1,0
P0031551,Facebook,BR,2024-02-20,2,55.95,0,5
P0063488,Affiliate_SEO,DE,2024-03-29,1,41.71,1,0
P0048364,Affiliate_SEO,CA,2024-03-07,1,175.62,1,0
P0048364,Affiliate_SEO,CA,2024-03-28,2,67.29,0,21
P0048364,Affiliate_SEO,CA,2024-04-01,3,54.75,0,25
P0034944,Google_Search,CA,2024-02-19,1,117.64,1,0
P0027584,Google_Search,PL,2024-02-13,1,28.37,1,0
P0027584,Google_Search,PL,2024-02-15,2,50.99,0,2
P0027584,Google_Search,PL,2024-02-21,3,62.03,0,8
P0049538,Google_Search,AU,2024-03-14,1,91.18,1,0
P0107214,Facebook,DE,2024-05-31,1,85.43,1,0
P0055303,Facebook,CA,2024-03-23,1,67.16,1,0
P0053044,TikTok,CA,2024-03-19,1,81.97,1,0
P0009058,Google_Search,CA,2024-01-18,1,96.13,1,0
P0108835,Google_Search,BR,2024-05-30,1,16.69,1,0
P0108835,Google_Search,BR,2024-06-02,2,24.36,0,3
P0108835,Google_Search,BR,2024-06-12,3,58.26,0,13
P0113938,Google_Search,IN,2024-06-06,1,11.78,1,0
P0113938,Google_Search,IN,2024-06-07,2,15.66,0,1
P0113938,Google_Search,IN,2024-06-18,3,21.0,0,12
P0113938,Google_Search,IN,2024-06-25,4,7.01,0,19
P0113938,Google_Search,IN,2024-06-26,5,11.24,0,20
P0057108,Google_Search,AU,2024-03-21,1,24.05,1,0
P0057108,Google_Search,AU,2024-03-30,2,108.66,0,9
P0057108,Google_Search,AU,2024-04-09,3,55.75,0,19
P0057108,Google_Search,AU,2024-04-11,4,43.86,0,21
P0057108,Google_Search,AU,2024-04-22,5,44.83,0,32
P0057108,Google_Search,AU,2024-05-11,6,88.24,0,51
P0057108,Google_Search,AU,2024-05-12,7,128.52,0,52
P0036858,Affiliate_SEO,AU,2024-02-22,1,20.67,1,0
P0036858,Affiliate_SEO,AU,2024-02-23,2,57.4,0,1
P0062754,Affiliate_SEO,DE,2024-03-30,1,63.25,1,0
P0062754,Affiliate_SEO,DE,2024-04-02,2,132.38,0,3
P0062754,Affiliate_SEO,DE,2024-04-14,3,56.11,0,15
P0030732,Google_Search,IN,2024-02-15,1,19.07,1,0
P0030732,Google_Search,IN,2024-02-16,2,5.7,0,1
P0094568,Affiliate_SEO,AU,2024-05-11,1,206.75,1,0
P0094568,Affiliate_SEO,AU,2024-05-16,2,122.88,0,5
P0094568,Affiliate_SEO,AU,2024-05-30,3,71.11,0,19
P0094568,Affiliate_SEO,AU,2024-06-04,4,77.89,0,24
P0094568,Affiliate_SEO,AU,2024-06-07,5,46.34,0,27
P0107511,Google_Search,AU,2024-05-29,1,105.08,1,0
P0012703,Google_Search,AU,2024-01-20,1,154.79,1,0
P0014595,Affiliate_SEO,CA,2024-01-25,1,39.72,1,0
P0064862,Affiliate_SEO,PL,2024-04-02,1,93.62,1,0
P0064862,Affiliate_SEO,PL,2024-04-08,2,24.75,0,6
P0064862,Affiliate_SEO,PL,2024-04-10,3,25.17,0,8
P0056085,Google_Search,DE,2024-03-19,1,100.2,1,0
P0056085,Google_Search,DE,2024-03-20,2,86.56,0,1
P0056085,Google_Search,DE,2024-03-27,3,70.46,0,8
P0080504,Native_Ads,AU,2024-04-24,1,108.7,1,0
P0054009,Google_Search,BR,2024-03-22,1,22.72,1,0
P0018925,Affiliate_SEO,DE,2024-01-27,1,57.44,1,0
P0018925,Affiliate_SEO,DE,2024-02-11,2,60.91,0,15
P0018925,Affiliate_SEO,DE,2024-02-23,3,38.02,0,27
P0018925,Affiliate_SEO,DE,2024-03-04,4,79.29,0,37
P0097314,Native_Ads,NG,2024-05-14,1,19.68,1,0
P0097314,Native_Ads,NG,2024-05-16,2,19.91,0,2
P0097314,Native_Ads,NG,2024-05-17,3,12.6,0,3
P0005465,Google_Search,CA,2024-01-11,1,45.95,1,0
P0005465,Google_Search,CA,2024-01-12,2,163.2,0,1
P0005465,Google_Search,CA,2024-01-24,3,111.64,0,13
P0034545,Affiliate_SEO,AU,2024-02-18,1,51.93,1,0
P0071618,Facebook,IN,2024-04-10,1,13.6,1,0
P0130590,Affiliate_SEO,DE,2024-07-01,1,58.01,1,0
P0101431,Facebook,BR,2024-05-18,1,11.53,1,0
P0017050,Google_Search,CA,2024-01-28,1,91.46,1,0
P0017050,Google_Search,CA,2024-02-09,2,40.09,0,12
P0119453,Google_Search,IN,2024-06-14,1,9.45,1,0
P0018108,Google_Search,IN,2024-01-29,1,9.03,1,0
P0026429,Google_Search,IN,2024-02-12,1,43.9,1,0
P0133160,Google_Search,CA,2024-07-05,1,66.91,1,0
P0023780,TikTok,NG,2024-02-06,1,21.53,1,0
P0092005,Google_Search,BR,2024-05-07,1,50.1,1,0
P0092005,Google_Search,BR,2024-05-15,2,29.03,0,8
P0092005,Google_Search,BR,2024-05-18,3,87.73,0,11
P0062880,Affiliate_SEO,AU,2024-03-28,1,110.46,1,0
P0062880,Affiliate_SEO,AU,2024-03-29,2,52.31,0,1
P0062880,Affiliate_SEO,AU,2024-04-07,3,59.41,0,10
P0062880,Affiliate_SEO,AU,2024-04-13,4,38.68,0,16
P0045556,Affiliate_SEO,DE,2024-03-04,1,91.0,1,0
P0045556,Affiliate_SEO,DE,2024-03-14,2,96.37,0,10
P0034204,Google_Search,IN,2024-02-20,1,10.59,1,0
P0119344,Google_Search,AU,2024-06-15,1,43.79,1,0
P0119344,Google_Search,AU,2024-06-18,2,86.91,0,3
P0099626,Native_Ads,NG,2024-05-17,1,13.21,1,0
P0043809,Google_Search,IN,2024-03-04,1,24.82,1,0
P0031591,Facebook,IN,2024-02-17,1,9.9,1,0
P0104767,Facebook,IN,2024-05-24,1,24.91,1,0
P0104767,Facebook,IN,2024-05-29,2,13.82,0,5
P0104767,Facebook,IN,2024-06-01,3,6.01,0,8
P0113604,Google_Search,BR,2024-06-02,1,29.13,1,0
P0047068,Facebook,AU,2024-03-09,1,134.79,1,0
P0067782,Google_Search,AU,2024-04-06,1,64.71,1,0
P0067782,Google_Search,AU,2024-04-24,2,78.57,0,18
P0074123,Affiliate_SEO,AU,2024-04-16,1,42.93,1,0
P0074123,Affiliate_SEO,AU,2024-04-20,2,61.62,0,4
P0074123,Affiliate_SEO,AU,2024-04-22,3,122.1,0,6
P0057293,TikTok,CA,2024-03-22,1,144.81,1,0
P0057293,TikTok,CA,2024-03-24,2,85.39,0,2
P0057293,TikTok,CA,2024-04-12,3,56.65,0,21
P0019916,Affiliate_SEO,CA,2024-01-31,1,49.88,1,0
P0019916,Affiliate_SEO,CA,2024-02-01,2,48.93,0,1
P0020183,Google_Search,PL,2024-01-30,1,29.11,1,0
P0043452,Facebook,PL,2024-03-02,1,61.66,1,0
P0043452,Facebook,PL,2024-03-06,2,33.38,0,4
P0063275,Google_Search,CA,2024-03-31,1,61.03,1,0
P0003119,Native_Ads,DE,2024-01-10,1,42.31,1,0
P0074395,Google_Search,BR,2024-04-14,1,39.39,1,0
P0074395,Google_Search,BR,2024-04-27,2,43.65,0,13
P0028999,Facebook,BR,2024-02-17,1,24.16,1,0
P0120177,Native_Ads,DE,2024-06-17,1,38.92,1,0
P0013392,Google_Search,DE,2024-01-21,1,158.37,1,0
P0122228,Affiliate_SEO,AU,2024-06-20,1,123.65,1,0
P0036250,Facebook,IN,2024-02-22,1,6.23,1,0
P0036250,Facebook,IN,2024-02-23,2,10.54,0,1
P0032140,Affiliate_SEO,BR,2024-02-15,1,20.96,1,0
P0032140,Affiliate_SEO,BR,2024-02-20,2,38.92,0,5
P0032140,Affiliate_SEO,BR,2024-02-21,3,23.83,0,6
P0032140,Affiliate_SEO,BR,2024-02-25,4,26.2,0,10
P0024142,Google_Search,DE,2024-02-05,1,126.89,1,0
P0024142,Google_Search,DE,2024-02-11,2,49.5,0,6
P0024142,Google_Search,DE,2024-02-20,3,94.8,0,15
P0008969,Google_Search,CA,2024-01-18,1,36.49,1,0
P0008969,Google_Search,CA,2024-01-21,2,66.94,0,3
P0008955,Google_Search,NG,2024-01-19,1,23.31,1,0
P0035337,Affiliate_SEO,CA,2024-02-23,1,71.16,1,0
P0035337,Affiliate_SEO,CA,2024-02-29,2,53.23,0,6
P0035337,Affiliate_SEO,CA,2024-03-01,3,152.66,0,7
P0035337,Affiliate_SEO,CA,2024-03-10,4,73.01,0,16
P0013102,Affiliate_SEO,CA,2024-01-22,1,125.76,1,0
P0013102,Affiliate_SEO,CA,2024-01-23,2,219.49,0,1
P0125888,Native_Ads,BR,2024-06-24,1,33.85,1,0
P0035934,Native_Ads,IN,2024-02-23,1,46.74,1,0
P0035934,Native_Ads,IN,2024-02-25,2,23.88,0,2
P0081655,Google_Search,BR,2024-04-26,1,27.18,1,0
P0081655,Google_Search,BR,2024-05-01,2,24.21,0,5
P0073788,Google_Search,AU,2024-04-16,1,86.15,1,0
P0073788,Google_Search,AU,2024-04-21,2,53.82,0,5
P0073788,Google_Search,AU,2024-04-22,3,70.81,0,6
P0073788,Google_Search,AU,2024-04-23,4,64.83,0,7
P0023156,Native_Ads,NG,2024-02-02,1,7.21,1,0
P0051809,Google_Search,DE,2024-03-17,1,51.99,1,0
P0051809,Google_Search,DE,2024-03-23,2,109.5,0,6
P0051809,Google_Search,DE,2024-03-29,3,111.99,0,12
P0130210,Google_Search,DE,2024-07-01,1,50.47,1,0
P0012994,Affiliate_SEO,DE,2024-01-21,1,59.53,1,0
P0026192,Google_Search,DE,2024-02-07,1,50.24,1,0
P0039599,TikTok,NG,2024-03-01,1,13.62,1,0
P0023988,Affiliate_SEO,AU,2024-02-05,1,49.69,1,0
P0026857,Google_Search,DE,2024-02-10,1,101.77,1,0
P0026857,Google_Search,DE,2024-02-11,2,60.65,0,1
P0077087,Affiliate_SEO,DE,2024-04-20,1,132.5,1,0
P0077087,Affiliate_SEO,DE,2024-04-21,2,77.52,0,1
P0040631,Google_Search,DE,2024-02-26,1,70.86,1,0
P0040631,Google_Search,DE,2024-03-10,2,44.98,0,13
P0040631,Google_Search,DE,2024-04-03,3,139.41,0,37
P0040631,Google_Search,DE,2024-04-09,4,127.86,0,43
P0030564,Google_Search,BR,2024-02-17,1,53.63,1,0
P0030564,Google_Search,BR,2024-02-18,2,10.62,0,1
P0016605,Facebook,DE,2024-01-30,1,33.44,1,0
P0066734,Facebook,PL,2024-04-05,1,29.78,1,0
P0096809,Affiliate_SEO,CA,2024-05-13,1,80.92,1,0
P0050419,Google_Search,NG,2024-03-15,1,23.69,1,0
P0068004,Affiliate_SEO,CA,2024-04-04,1,73.0,1,0
P0131269,Affiliate_SEO,DE,2024-06-28,1,57.5,1,0
P0131269,Affiliate_SEO,DE,2024-06-29,2,112.21,0,1
P0096901,Facebook,BR,2024-05-14,1,109.93,1,0
P0096901,Facebook,BR,2024-05-18,2,25.01,0,4
P0096901,Facebook,BR,2024-05-19,3,18.47,0,5
P0051440,Affiliate_SEO,DE,2024-03-12,1,91.46,1,0
P0119213,Google_Search,NG,2024-06-14,1,5.0,1,0
P0004962,Affiliate_SEO,AU,2024-01-08,1,87.88,1,0
P0022003,Affiliate_SEO,AU,2024-01-31,1,118.59,1,0
P0022003,Affiliate_SEO,AU,2024-02-06,2,39.66,0,6
P0022003,Affiliate_SEO,AU,2024-02-08,3,85.98,0,8
P0011847,Facebook,IN,2024-01-24,1,10.57,1,0
P0011847,Facebook,IN,2024-01-25,2,13.18,0,1
