player_id,source,campaign,geo,tier,reg_date,ftd_date,ftd_amount,device,is_fraud
P0050629,Push_Network,Push_iGaming_Broad,NG,T3,2024-03-10,2024-03-11,8.68,tablet,0
P0076812,Google_Search,GG_Casino_KW_Brand,CA,T1,2024-04-17,2024-04-17,86.55,mobile,0
P0079813,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-04-19,2024-04-24,58.55,desktop,0
P0014039,Facebook,FB_Slots_Video,AU,T1,2024-01-20,2024-01-25,65.02,tablet,0
P0090173,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-05-02,2024-05-03,113.26,tablet,0
P0073390,TikTok,TT_Casino_UGC,NG,T3,2024-04-12,2024-04-12,8.33,mobile,0
P0065661,TikTok,TT_Sports_Short,IN,T3,2024-03-31,2024-04-02,18.12,mobile,0
P0050984,Facebook,FB_Slots_Video,CA,T1,2024-03-12,2024-03-14,119.41,mobile,0
P0007078,Native_Ads,Native_Review_Article,PL,T2,2024-01-10,2024-01-15,38.2,tablet,0
P0026368,Google_Search,GG_Sports_Betting,IN,T3,2024-02-06,2024-02-06,8.07,tablet,0
P0089716,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-05-04,2024-05-07,11.67,desktop,0
P0133471,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,2024-06-29,2024-07-01,77.59,mobile,0
P0092418,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-05-05,2024-05-06,137.78,tablet,0
P0127514,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-06-21,2024-06-21,157.62,mobile,0
P0132470,Google_Search,GG_Casino_KW_Brand,AU,T1,2024-06-28,2024-07-03,75.54,desktop,0
P0090944,Facebook,FB_Slots_Video,BR,T2,2024-05-04,2024-05-09,30.22,tablet,0
P0027410,Facebook,FB_Casino_CreativeA,BR,T2,2024-02-09,2024-02-10,52.36,mobile,0
P0107226,Facebook,FB_Sports_Banner,DE,T1,2024-05-26,2024-05-29,75.5,tablet,0
P0128788,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-06-23,2024-06-24,17.3,mobile,0
P0004516,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-01-09,2024-01-12,50.64,desktop,0
P0018927,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-01-28,2024-02-01,39.04,desktop,0
P0054133,Native_Ads,Native_Review_Article,DE,T1,2024-03-15,2024-03-17,64.03,tablet,0
P0050755,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-03-11,2024-03-12,110.78,mobile,0
P0070591,Facebook,FB_Casino_CreativeA,AU,T1,2024-04-08,2024-04-08,79.9,mobile,0
P0075511,Push_Network,Push_iGaming_Broad,NG,T3,2024-04-13,2024-04-17,17.39,mobile,0
P0047167,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-03-07,2024-03-07,16.9,mobile,0
P0042642,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-02-29,2024-03-02,56.85,mobile,0
P0102046,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,2024-05-20,2024-05-20,32.74,mobile,0
P0119023,Facebook,FB_Slots_Video,AU,T1,2024-06-11,2024-06-16,107.06,desktop,0
P0056344,Google_Search,GG_Sports_Betting,AU,T1,2024-03-18,2024-03-22,17.97,mobile,0
P0005318,Google_Search,GG_Sports_Betting,CA,T1,2024-01-10,2024-01-15,70.63,mobile,0
P0006453,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,2024-01-10,2024-01-15,42.6,mobile,0
P0051261,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-03-13,2024-03-16,18.77,tablet,0
P0093354,Google_Search,GG_Sports_Betting,DE,T1,2024-05-07,2024-05-07,44.3,mobile,0
P0127106,Facebook,FB_Sports_Banner,AU,T1,2024-06-22,2024-06-25,38.22,mobile,0
P0060055,Native_Ads,Native_Review_Article,IN,T3,2024-03-23,2024-03-25,7.98,desktop,0
P0085747,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-04-26,2024-04-28,17.49,mobile,0
P0022447,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-02-01,2024-02-03,17.29,tablet,0
P0039978,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-02-26,2024-02-26,65.47,desktop,0
P0103277,Facebook,FB_Sports_Banner,CA,T1,2024-05-21,2024-05-26,37.6,tablet,0
P0077965,Google_Search,GG_Casino_KW_Brand,AU,T1,2024-04-18,2024-04-19,21.69,desktop,0
P0119896,Facebook,FB_Casino_CreativeA,IN,T3,2024-06-13,2024-06-15,19.11,tablet,0
P0077810,Google_Search,GG_Sports_Betting,PL,T2,2024-04-16,2024-04-21,26.93,mobile,0
P0115099,Facebook,FB_Slots_Video,IN,T3,2024-06-04,2024-06-08,14.05,mobile,0
P0057319,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-03-20,2024-03-21,41.5,tablet,0
P0115212,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-06-06,2024-06-06,99.25,tablet,0
P0129360,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-06-25,2024-06-29,73.48,desktop,0
P0124077,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-06-18,2024-06-20,75.07,tablet,0
P0063075,Google_Search,GG_Sports_Betting,DE,T1,2024-03-27,2024-03-27,100.5,mobile,0
P0013371,Facebook,FB_Sports_Banner,IN,T3,2024-01-21,2024-01-21,13.11,desktop,0
P0079146,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-04-17,2024-04-19,124.41,desktop,0
P0052778,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-03-13,2024-03-16,5.0,tablet,0
P0002190,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-01-03,2024-01-04,131.54,tablet,0
P0100257,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-05-17,2024-05-19,258.56,desktop,0
P0002819,Facebook,FB_Casino_CreativeA,AU,T1,2024-01-05,2024-01-09,104.84,mobile,0
P0064813,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-03-31,2024-03-31,42.4,desktop,0
P0086175,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-04-27,2024-04-29,48.47,tablet,0
P0108518,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,2024-05-26,2024-05-27,37.26,desktop,0
P0076441,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-04-16,2024-04-16,62.16,tablet,0
P0119837,Facebook,FB_Sports_Banner,CA,T1,2024-06-11,2024-06-11,108.46,desktop,0
P0076017,Google_Search,GG_Sports_Betting,BR,T2,2024-04-15,2024-04-15,27.88,desktop,0
P0002259,Facebook,FB_Casino_CreativeA,PL,T2,2024-01-05,2024-01-05,39.02,mobile,0
P0040332,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-02-26,2024-02-26,177.19,desktop,0
P0071758,Google_Search,GG_Sports_Betting,PL,T2,2024-04-10,2024-04-15,37.59,mobile,0
P0097777,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-05-15,2024-05-19,98.64,mobile,0
P0061873,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-03-25,2024-03-30,63.0,mobile,0
P0126690,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-06-22,2024-06-26,61.2,desktop,0
P0041181,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-02-26,2024-02-28,57.35,tablet,0
P0013090,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-19,2024-01-24,78.04,desktop,0
P0047303,Native_Ads,Native_Review_Article,AU,T1,2024-03-08,2024-03-11,94.8,desktop,0
P0089003,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-05-01,2024-05-04,16.23,mobile,0
P0068294,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-04-03,2024-04-06,9.45,desktop,0
P0064476,Google_Search,GG_Sports_Betting,DE,T1,2024-03-30,2024-04-03,58.7,mobile,0
P0122121,TikTok,TT_Casino_UGC,CA,T1,2024-06-14,2024-06-19,131.91,desktop,0
P0054315,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-03-16,2024-03-19,120.15,desktop,0
P0021591,Google_Search,GG_Sports_Betting,PL,T2,2024-01-31,2024-02-05,22.08,mobile,0
P0018627,Facebook,FB_Sports_Banner,PL,T2,2024-01-26,2024-01-29,103.1,mobile,0
P0099270,Facebook,FB_Sports_Banner,IN,T3,2024-05-15,2024-05-18,9.7,tablet,0
P0109970,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-05-30,2024-06-02,67.74,tablet,0
P0034155,Google_Search,GG_Sports_Betting,AU,T1,2024-02-19,2024-02-22,88.97,desktop,0
P0073744,Google_Search,GG_Sports_Betting,CA,T1,2024-04-11,2024-04-14,127.11,tablet,0
P0128640,Facebook,FB_Casino_CreativeA,AU,T1,2024-06-23,2024-06-25,89.65,mobile,0
P0132280,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-06-30,2024-07-05,63.29,desktop,0
P0042523,TikTok,TT_Casino_UGC,NG,T3,2024-02-29,2024-02-29,21.31,tablet,0
P0126486,Google_Search,GG_Casino_KW_Brand,AU,T1,2024-06-20,2024-06-25,153.18,mobile,0
P0120712,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-06-13,2024-06-13,19.55,mobile,0
P0039464,Google_Search,GG_Sports_Betting,IN,T3,2024-02-25,2024-02-26,15.58,desktop,0
P0067677,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-04-04,2024-04-06,29.03,mobile,0
P0118224,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-06-10,2024-06-14,61.61,desktop,0
P0035268,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,2024-02-19,2024-02-20,28.7,mobile,0
P0120300,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-06-11,2024-06-15,95.65,mobile,0
P0048570,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-03-10,2024-03-12,92.4,tablet,0
P0025880,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-02-06,2024-02-08,47.13,desktop,0
P0047465,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-03-06,2024-03-09,42.56,mobile,0
P0050350,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-03-12,2024-03-17,33.26,tablet,0
P0101692,Google_Search,GG_Sports_Betting,PL,T2,2024-05-19,2024-05-23,36.05,mobile,0
P0048767,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-03-08,2024-03-08,106.06,desktop,0
P0098777,Push_Network,Push_Casino_Retarget,PL,T2,2024-05-16,2024-05-16,31.47,desktop,0
P0073626,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-04-11,2024-04-16,46.72,tablet,0
P0035642,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-02-20,2024-02-25,30.7,mobile,0
P0064514,Google_Search,GG_Sports_Betting,BR,T2,2024-03-29,2024-03-30,44.23,tablet,0
P0003702,Google_Search,GG_Sports_Betting,BR,T2,2024-01-06,2024-01-09,90.75,mobile,0
P0016308,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-01-23,2024-01-25,6.06,tablet,0
P0003762,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-01-07,2024-01-11,8.15,desktop,1
P0027531,Facebook,FB_Casino_CreativeA,IN,T3,2024-02-08,2024-02-08,5.32,tablet,0
P0056499,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-03-20,2024-03-22,31.63,mobile,0
P0118586,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-06-11,2024-06-15,35.46,tablet,0
P0119394,Google_Search,GG_Sports_Betting,IN,T3,2024-06-10,2024-06-10,31.79,mobile,0
P0066430,TikTok,TT_Sports_Short,DE,T1,2024-04-01,2024-04-06,85.81,desktop,0
P0084856,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-04-26,2024-04-27,27.75,tablet,0
P0133790,Google_Search,GG_Sports_Betting,BR,T2,2024-07-01,2024-07-01,52.06,tablet,0
P0054960,Native_Ads,Native_Bonus_Landing,NG,T3,2024-03-17,2024-03-20,16.74,tablet,0
P0127014,Facebook,FB_Sports_Banner,PL,T2,2024-06-21,2024-06-25,31.68,mobile,0
P0013138,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-18,2024-01-20,106.34,desktop,0
P0039097,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,2024-02-25,2024-03-01,37.18,mobile,0
P0110637,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-05-29,2024-05-30,56.18,mobile,0
P0088015,Facebook,FB_Casino_CreativeA,BR,T2,2024-05-01,2024-05-01,87.39,desktop,0
P0060602,Google_Search,GG_Slots_KW_Generic,DE,T1,2024-03-26,2024-03-28,41.6,tablet,0
P0092560,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,2024-05-05,2024-05-08,17.73,desktop,0
P0083736,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-04-24,2024-04-24,93.11,tablet,0
P0039003,Native_Ads,Native_Review_Article,AU,T1,2024-02-24,2024-02-27,103.5,desktop,0
P0091488,Google_Search,GG_Sports_Betting,AU,T1,2024-05-04,2024-05-07,170.99,mobile,0
P0094402,TikTok,TT_Sports_Short,IN,T3,2024-05-08,2024-05-12,19.64,mobile,0
P0074553,Google_Search,GG_Casino_KW_Brand,AU,T1,2024-04-14,2024-04-18,86.68,tablet,0
P0070634,Facebook,FB_Slots_Video,IN,T3,2024-04-07,2024-04-10,10.99,tablet,0
P0064781,TikTok,TT_Sports_Short,PL,T2,2024-03-29,2024-03-30,69.76,mobile,0
P0033600,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-02-17,2024-02-21,181.54,desktop,0
P0112898,Google_Search,GG_Sports_Betting,AU,T1,2024-06-01,2024-06-06,95.14,desktop,0
P0047364,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-03-07,2024-03-07,65.93,mobile,0
P0047887,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-03-07,2024-03-08,22.71,desktop,0
P0035059,Google_Search,GG_Sports_Betting,IN,T3,2024-02-19,2024-02-20,8.4,tablet,0
P0035876,Push_Network,Push_Casino_Retarget,IN,T3,2024-02-20,2024-02-25,11.6,tablet,0
P0060848,Google_Search,GG_Sports_Betting,IN,T3,2024-03-24,2024-03-25,35.66,desktop,0
P0098682,Google_Search,GG_Sports_Betting,CA,T1,2024-05-15,2024-05-15,103.14,tablet,0
P0108667,Facebook,FB_Sports_Banner,BR,T2,2024-05-29,2024-05-31,16.2,tablet,0
P0073463,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,2024-04-10,2024-04-14,30.84,desktop,0
P0119356,Google_Search,GG_Sports_Betting,IN,T3,2024-06-12,2024-06-16,26.96,desktop,0
P0040452,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,2024-02-26,2024-03-01,12.13,desktop,0
P0005710,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-01-09,2024-01-10,122.23,mobile,0
P0080210,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-04-21,2024-04-22,77.26,mobile,0
P0014204,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-01-22,2024-01-22,14.82,tablet,0
P0118400,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-06-10,2024-06-11,41.0,desktop,0
P0081872,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-04-23,2024-04-26,7.36,mobile,0
P0076598,Facebook,FB_Sports_Banner,CA,T1,2024-04-15,2024-04-17,37.33,tablet,0
P0133100,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-06-30,2024-07-02,38.98,desktop,0
P0081331,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,2024-04-20,2024-04-20,36.16,tablet,0
P0068159,Facebook,FB_Sports_Banner,IN,T3,2024-04-04,2024-04-05,10.23,desktop,0
P0071619,Facebook,FB_Slots_Video,IN,T3,2024-04-08,2024-04-11,16.06,tablet,0
P0014278,Google_Search,GG_Sports_Betting,NG,T3,2024-01-20,2024-01-20,5.0,mobile,0
P0045874,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-03-05,2024-03-07,18.87,mobile,0
P0034646,Facebook,FB_Slots_Video,NG,T3,2024-02-18,2024-02-20,12.98,mobile,0
P0075950,Facebook,FB_Slots_Video,AU,T1,2024-04-14,2024-04-16,27.1,desktop,0
P0056727,Facebook,FB_Casino_CreativeA,PL,T2,2024-03-21,2024-03-24,24.24,mobile,0
P0070722,Google_Search,GG_Sports_Betting,BR,T2,2024-04-07,2024-04-12,24.07,desktop,0
P0082774,Native_Ads,Native_Bonus_Landing,IN,T3,2024-04-23,2024-04-24,14.67,desktop,0
P0044682,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-03-03,2024-03-04,46.68,mobile,0
P0066397,Native_Ads,Native_Bonus_Landing,NG,T3,2024-04-01,2024-04-02,8.95,mobile,0
P0028946,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,2024-02-10,2024-02-13,11.16,tablet,0
P0045240,Google_Search,GG_Sports_Betting,BR,T2,2024-03-04,2024-03-06,41.53,mobile,0
P0063323,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-03-29,2024-04-01,52.8,mobile,0
P0035485,Facebook,FB_Sports_Banner,BR,T2,2024-02-21,2024-02-21,11.41,desktop,0
P0127705,Facebook,FB_Casino_CreativeA,CA,T1,2024-06-24,2024-06-25,62.14,mobile,0
P0132377,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-06-29,2024-06-29,14.24,mobile,0
P0023740,Native_Ads,Native_Review_Article,AU,T1,2024-02-04,2024-02-08,80.26,mobile,0
P0050337,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-03-10,2024-03-14,20.82,tablet,0
P0085655,Native_Ads,Native_Bonus_Landing,PL,T2,2024-04-28,2024-05-01,77.59,mobile,0
P0129996,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-06-26,2024-07-01,116.32,mobile,0
P0060721,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-03-26,2024-03-28,16.07,mobile,0
P0029314,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-02-12,2024-02-17,48.2,mobile,0
P0109257,Google_Search,GG_Sports_Betting,AU,T1,2024-05-28,2024-06-02,107.06,desktop,0
P0092268,Push_Network,Push_Casino_Retarget,CA,T1,2024-05-07,2024-05-12,58.77,desktop,0
P0099035,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-05-16,2024-05-16,78.25,mobile,0
P0018653,Facebook,FB_Sports_Banner,CA,T1,2024-01-26,2024-01-26,77.15,tablet,0
P0121923,Google_Search,GG_Casino_KW_Brand,CA,T1,2024-06-14,2024-06-19,38.14,tablet,0
P0046637,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-03-06,2024-03-10,32.38,mobile,0
P0046827,Native_Ads,Native_Bonus_Landing,CA,T1,2024-03-06,2024-03-07,91.88,tablet,0
P0081470,Facebook,FB_Casino_CreativeA,BR,T2,2024-04-22,2024-04-24,14.94,desktop,0
P0031613,Google_Search,GG_Sports_Betting,DE,T1,2024-02-15,2024-02-17,228.55,desktop,0
P0022719,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-31,2024-02-04,37.61,tablet,0
P0032663,Google_Search,GG_Sports_Betting,AU,T1,2024-02-16,2024-02-20,39.28,desktop,0
P0008541,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-01-13,2024-01-15,47.9,mobile,0
P0105907,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-05-23,2024-05-25,10.72,desktop,0
P0132681,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,2024-06-30,2024-07-02,35.06,desktop,0
P0010818,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,2024-01-17,2024-01-22,35.16,desktop,0
P0034497,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-02-17,2024-02-22,42.21,desktop,0
P0017966,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-01-25,2024-01-29,6.45,mobile,0
P0090316,Google_Search,GG_Sports_Betting,DE,T1,2024-05-05,2024-05-10,141.28,mobile,0
P0082043,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-04-21,2024-04-21,13.63,mobile,0
P0018821,Google_Search,GG_Sports_Betting,AU,T1,2024-01-28,2024-02-01,68.74,mobile,0
P0043196,Native_Ads,Native_Bonus_Landing,DE,T1,2024-03-02,2024-03-03,34.55,tablet,0
P0051421,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-03-13,2024-03-13,141.11,mobile,0
P0086612,Facebook,FB_Casino_CreativeA,NG,T3,2024-04-28,2024-04-30,5.95,desktop,0
P0074480,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-04-13,2024-04-16,22.18,mobile,0
P0104462,Native_Ads,Native_Review_Article,IN,T3,2024-05-21,2024-05-22,15.24,mobile,0
P0107264,Facebook,FB_Slots_Video,NG,T3,2024-05-26,2024-05-26,7.39,desktop,0
P0027992,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-02-10,2024-02-15,70.79,mobile,0
P0079760,Native_Ads,Native_Review_Article,CA,T1,2024-04-20,2024-04-21,58.3,tablet,0
P0076337,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-04-14,2024-04-15,51.53,desktop,0
P0116224,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-06-07,2024-06-08,129.79,desktop,0
P0029386,Google_Search,GG_Sports_Betting,AU,T1,2024-02-12,2024-02-13,114.7,mobile,0
P0104885,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-05-24,2024-05-24,26.41,tablet,0
P0072825,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-04-11,2024-04-14,36.02,tablet,0
P0119113,Google_Search,GG_Sports_Betting,PL,T2,2024-06-12,2024-06-13,39.01,tablet,0
P0075549,Native_Ads,Native_Bonus_Landing,BR,T2,2024-04-14,2024-04-19,34.93,tablet,0
P0028057,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-02-08,2024-02-11,78.49,desktop,0
P0059494,Facebook,FB_Casino_CreativeA,NG,T3,2024-03-25,2024-03-28,18.25,tablet,0
P0083126,Facebook,FB_Casino_CreativeA,NG,T3,2024-04-25,2024-04-28,11.89,tablet,0
P0073418,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-04-11,2024-04-14,65.76,mobile,0
P0046954,Facebook,FB_Sports_Banner,DE,T1,2024-03-06,2024-03-08,113.81,desktop,0
P0052984,Native_Ads,Native_Review_Article,NG,T3,2024-03-15,2024-03-16,20.32,tablet,0
P0112758,Google_Search,GG_Sports_Betting,AU,T1,2024-06-02,2024-06-02,75.33,tablet,0
P0008547,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-01-13,2024-01-15,62.64,desktop,0
P0079840,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-04-20,2024-04-23,89.64,desktop,0
P0089811,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-05-02,2024-05-06,87.65,tablet,0
P0035262,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,2024-02-19,2024-02-20,41.85,mobile,0
P0051931,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-03-13,2024-03-18,29.44,desktop,0
P0054122,Push_Network,Push_Casino_Retarget,CA,T1,2024-03-15,2024-03-16,135.36,desktop,0
P0054421,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-03-17,2024-03-21,128.47,desktop,0
P0039545,Native_Ads,Native_Bonus_Landing,CA,T1,2024-02-26,2024-03-02,80.61,tablet,0
P0084332,TikTok,TT_Casino_UGC,CA,T1,2024-04-26,2024-04-27,74.24,tablet,0
P0073487,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-04-12,2024-04-13,87.24,desktop,0
P0091536,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-05-06,2024-05-07,7.05,mobile,0
P0011887,Google_Search,GG_Sports_Betting,DE,T1,2024-01-19,2024-01-19,33.44,desktop,0
P0072665,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-04-11,2024-04-14,76.6,tablet,0
P0047361,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-03-06,2024-03-11,73.95,tablet,0
P0021251,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-01-31,2024-02-04,93.21,mobile,0
P0106195,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-05-24,2024-05-25,68.23,mobile,0
P0107304,Facebook,FB_Casino_CreativeA,AU,T1,2024-05-25,2024-05-30,81.81,desktop,0
P0059879,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-03-25,2024-03-30,18.63,tablet,0
P0022686,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,2024-01-31,2024-02-02,55.28,mobile,0
P0083272,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-04-25,2024-04-27,28.58,mobile,0
P0049472,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-03-09,2024-03-11,7.41,mobile,0
P0044053,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-03-02,2024-03-02,91.75,tablet,0
P0011780,Facebook,FB_Sports_Banner,NG,T3,2024-01-17,2024-01-19,8.16,tablet,0
P0035858,Google_Search,GG_Sports_Betting,IN,T3,2024-02-19,2024-02-22,12.86,desktop,0
P0093352,Google_Search,GG_Sports_Betting,DE,T1,2024-05-09,2024-05-10,63.61,tablet,0
P0006556,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-01-09,2024-01-12,63.49,desktop,0
P0082768,Native_Ads,Native_Bonus_Landing,NG,T3,2024-04-23,2024-04-27,13.6,desktop,0
P0087532,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-04-30,2024-05-03,24.97,mobile,0
P0103529,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-05-20,2024-05-23,21.37,mobile,0
P0090003,Native_Ads,Native_Bonus_Landing,NG,T3,2024-05-04,2024-05-09,9.12,desktop,0
P0133857,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-06-30,2024-07-04,7.34,tablet,0
P0004447,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-01-09,2024-01-11,125.1,mobile,0
P0009453,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-01-13,2024-01-15,68.98,tablet,0
P0045002,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,2024-03-04,2024-03-04,8.79,mobile,0
P0025070,Google_Search,GG_Sports_Betting,AU,T1,2024-02-04,2024-02-09,59.54,mobile,0
P0080562,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-04-21,2024-04-22,69.92,mobile,0
P0090234,Facebook,FB_Sports_Banner,PL,T2,2024-05-04,2024-05-06,47.58,desktop,0
P0046736,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-03-05,2024-03-10,85.29,tablet,0
P0046110,Native_Ads,Native_Bonus_Landing,AU,T1,2024-03-05,2024-03-07,267.39,mobile,0
P0008865,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-01-15,2024-01-18,20.9,mobile,0
P0107421,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-05-25,2024-05-25,39.46,desktop,0
P0044848,Native_Ads,Native_Bonus_Landing,NG,T3,2024-03-04,2024-03-06,12.35,tablet,0
P0010050,Native_Ads,Native_Bonus_Landing,BR,T2,2024-01-15,2024-01-16,24.46,mobile,0
P0054638,Google_Search,GG_Sports_Betting,DE,T1,2024-03-17,2024-03-19,64.04,desktop,0
